Month	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Dec-2049	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2049	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2049	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2049	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2049	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2049	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2049	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2049	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2049	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2049	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2050	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2050	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2050	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2050	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2050	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2050	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2050	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2050	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2050	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2050	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2050	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2050	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2051	243378.556442501	17500.2527559345	12023.7331196357	2189.9595126109	17718.2130727431	51365.8330804698	3411.59714226653	450062.537466974	0	119475.049925385	41458.0178339332
Nov-2051	350341.989845588	21945.0353308962	63562.9734246645	4411.02231082241	30397.686538467	14675.9523087057	26344.6615035665	31797.8966688623	0	195206.745293037	46487.6904405248
Dec-2051	159756.880120743	14057.7847525252	15172.6881780109	2395.03862131067	13926.5579036492	15165.1507189959	5557.24187378061	22013.9284630585	0	100716.003431999	30018.7661681962
Jan-2051	131533.326212597	11530.4550229791	35701.5270354838	3518.49037369707	21049.344867718	15165.1507189959	8578.0943573073	0	0	87874.7527573503	25495.1109651222
Feb-2051	271368.810019624	20771.071627396	91002.4299682568	11659.7613118616	47945.1850702399	13697.5554881253	68655.0042899982	0	0	183001.043395527	39818.3342347521
Mar-2051	1680939.63526803	131407.366835907	624277.223388561	131059.432315721	467270.805370002	15165.1507189959	177503.177407708	0	0	978578.686201497	368028.899013725
Apr-2051	2769075.46076404	91671.0343964411	90052.9491458231	31215.0034744738	101023.738307277	14675.9523087057	40380.1188287031	39135.8728232151	0	516126.644145356	210025.309120565
May-2051	13045911.6772627	737808.164600011	784866.256465438	302093.972832843	248571.276029529	15165.1507189959	107538.644790979	3248277.44432685	0	3616445.82780542	1156257.92146613
Jun-2051	7798086.17892183	396281.68213237	232574.244357166	91937.7793836561	58047.1813947167	271749.7169162	22046.4408985493	1555650.9447228	0	1351202.02956842	259119.776863459
Jul-2051	2143617.00369138	113758.881100505	33397.943768459	7367.92626300096	39418.3097237128	281044.486711713	13419.4052901483	1939671.6968006	0	388461.903150813	91261.7887508601
Aug-2051	661230.193087661	44867.0240551385	14370.6745576205	4045.22535941124	30321.2458041552	410682.065438613	8739.69541295834	1949455.6650064	0	198568.165664723	69097.1759182437
Sep-2051	353558.004838183	29694.0104828867	7380.2349729716	2724.11984810858	23948.360450464	293519.046174113	5306.63937680343	166327.459498664	0	135563.867239422	53420.2441023143
Oct-2052	243378.556442501	17500.2527559345	12023.7331196357	2189.9595126109	17718.2130727431	51365.8330804698	3411.59714226653	450062.537466974	0	119475.049925385	41458.0178339332
Nov-2052	350341.989845588	21945.0353308962	63562.9734246645	4411.02231082241	30397.686538467	14675.9523087057	26344.6615035665	31797.8966688623	0	195206.745293037	46487.6904405248
Dec-2052	159756.880120743	14057.7847525252	15172.6881780109	2395.03862131067	13926.5579036492	15165.1507189959	5557.24187378061	22013.9284630585	0	100716.003431999	30018.7661681962
Jan-2052	131533.326212597	11530.4550229791	35701.5270354838	3518.49037369707	21049.344867718	15165.1507189959	8578.0943573073	0	0	87874.7527573503	25495.1109651222
Feb-2052	271368.810019624	20771.071627396	91002.4299682568	11659.7613118616	47945.1850702399	13697.5554881253	68655.0042899982	0	0	183001.043395527	39818.3342347521
Mar-2052	1680939.63526803	131407.366835907	624277.223388561	131059.432315721	467270.805370002	15165.1507189959	177503.177407708	0	0	978578.686201497	368028.899013725
Apr-2052	2769075.46076404	91671.0343964411	90052.9491458231	31215.0034744738	101023.738307277	14675.9523087057	40380.1188287031	39135.8728232151	0	516126.644145356	210025.309120565
May-2052	13045911.6772627	737808.164600011	784866.256465438	302093.972832843	248571.276029529	15165.1507189959	107538.644790979	3248277.44432685	0	3616445.82780542	1156257.92146613
Jun-2052	7798086.17892183	396281.68213237	232574.244357166	91937.7793836561	58047.1813947167	271749.7169162	22046.4408985493	1555650.9447228	0	1351202.02956842	259119.776863459
Jul-2052	2143617.00369138	113758.881100505	33397.943768459	7367.92626300096	39418.3097237128	281044.486711713	13419.4052901483	1939671.6968006	0	388461.903150813	91261.7887508601
Aug-2052	661230.193087661	44867.0240551385	14370.6745576205	4045.22535941124	30321.2458041552	410682.065438613	8739.69541295834	1949455.6650064	0	198568.165664723	69097.1759182437
Sep-2052	353558.004838183	29694.0104828867	7380.2349729716	2724.11984810858	23948.360450464	293519.046174113	5306.63937680343	166327.459498664	0	135563.867239422	53420.2441023143
Oct-2053	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2053	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2053	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2053	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2053	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2053	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2053	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2053	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2053	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2053	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2053	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2053	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2054	1186499.29888687	105430.121915236	31953.9909216275	19872.9737361495	30777.465655945	72480.8594646201	17358.0163274784	427699.181567993	0	290816.062885994	64926.3018969438
Nov-2054	411394.798698559	48158.7317689234	29637.5509122264	5794.83104769402	30878.2767063008	14981.701315137	15626.0381993901	46473.8489775679	0	242977.418740638	61003.5275281965
Dec-2054	287244.361990899	35993.2857875049	19454.6488572747	4508.37390661679	24372.7528309741	5564.6319170509	10152.4520044061	71982.0517998421	0	193947.171098721	49693.2983488462
Jan-2054	1180309.57379222	107039.377483031	525288.791806245	138136.539310825	247661.241307444	0	129884.954831841	0	0	640586.667784237	239476.555927135
Feb-2054	4227767.12229185	380337.4499571	879821.027640048	407642.878325457	1909050.16791308	0	440345.488853084	0	0	2809940.97420054	1422393.44037469
Mar-2054	834063.720048592	115354.572866257	148636.089107369	48053.5878373595	199498.343024293	0	53091.5616669545	0	0	591802.706884102	198845.328160794
Apr-2054	4983421.70649263	276507.147176671	247213.887837076	100970.023791792	220757.175725689	0	86283.1516620557	234815.236939291	0	2546234.12206248	699389.784038941
May-2054	10065676.6702032	405560.665898337	255830.576887245	80772.0570527287	90889.0361917275	29351.9046174113	48823.2332937842	3365685.0627965	0	4103991.01862964	1217845.15733108
Jun-2054	11737892.8765413	730755.315378582	379556.741096484	137730.767799245	48915.4177268956	78271.7456464302	22787.3268865373	4155740.49541515	0	2709949.42557065	673388.085618737
Jul-2054	3928872.35920777	343498.261471852	96415.7056863006	72626.5413099927	37025.1696432364	229923.252836389	13961.0619260535	3808409.62410912	0	646719.458673017	100954.940667767
Aug-2054	1560221.17893639	130261.29162077	30733.8432550751	10734.7193095227	29089.3447997576	342438.887203132	10359.8822699896	3798625.65590331	0	427049.718695048	72697.0662302101
Sep-2054	459366.824788943	35990.3694722028	11947.1651635155	3302.19617326496	23085.3806715051	44761.6545415523	7962.51451095436	1041992.6139181	0	186818.827966824	54846.1290057681
Oct-2055	243378.556442501	17500.2527559345	12023.7331196357	2189.9595126109	17718.2130727431	51365.8330804698	3411.59714226653	450062.537466974	0	119475.049925385	41458.0178339332
Nov-2055	350341.989845588	21945.0353308962	63562.9734246645	4411.02231082241	30397.686538467	14675.9523087057	26344.6615035665	31797.8966688623	0	195206.745293037	46487.6904405248
Dec-2055	159756.880120743	14057.7847525252	15172.6881780109	2395.03862131067	13926.5579036492	15165.1507189959	5557.24187378061	22013.9284630585	0	100716.003431999	30018.7661681962
Jan-2055	131533.326212597	11530.4550229791	35701.5270354838	3518.49037369707	21049.344867718	15165.1507189959	8578.0943573073	0	0	87874.7527573503	25495.1109651222
Feb-2055	271368.810019624	20771.071627396	91002.4299682568	11659.7613118616	47945.1850702399	13697.5554881253	68655.0042899982	0	0	183001.043395527	39818.3342347521
Mar-2055	1680939.63526803	131407.366835907	624277.223388561	131059.432315721	467270.805370002	15165.1507189959	177503.177407708	0	0	978578.686201497	368028.899013725
Apr-2055	2769075.46076404	91671.0343964411	90052.9491458231	31215.0034744738	101023.738307277	14675.9523087057	40380.1188287031	39135.8728232151	0	516126.644145356	210025.309120565
May-2055	13045911.6772627	737808.164600011	784866.256465438	302093.972832843	248571.276029529	15165.1507189959	107538.644790979	3248277.44432685	0	3616445.82780542	1156257.92146613
Jun-2055	7798086.17892183	396281.68213237	232574.244357166	91937.7793836561	58047.1813947167	271749.7169162	22046.4408985493	1555650.9447228	0	1351202.02956842	259119.776863459
Jul-2055	2143617.00369138	113758.881100505	33397.943768459	7367.92626300096	39418.3097237128	281044.486711713	13419.4052901483	1939671.6968006	0	388461.903150813	91261.7887508601
Aug-2055	661230.193087661	44867.0240551385	14370.6745576205	4045.22535941124	30321.2458041552	410682.065438613	8739.69541295834	1949455.6650064	0	198568.165664723	69097.1759182437
Sep-2055	353558.004838183	29694.0104828867	7380.2349729716	2724.11984810858	23948.360450464	293519.046174113	5306.63937680343	166327.459498664	0	135563.867239422	53420.2441023143
Oct-2056	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2056	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2056	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2056	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2056	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2056	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2056	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2056	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2056	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2056	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2056	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2056	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2057	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2057	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
Dec-2057	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2057	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2057	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2057	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2057	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2057	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2057	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2057	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2057	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2057	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2058	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2058	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
Dec-2058	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2058	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2058	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2058	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2058	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2058	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2058	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2058	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2058	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2058	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2059	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2059	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2059	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2059	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2059	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2059	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2059	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2059	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2059	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2059	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2059	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2059	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2060	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2060	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2060	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2060	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2060	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2060	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2060	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2060	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2060	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2060	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2060	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2060	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2061	300080.589850685	34943.3609007014	11648.2673107799	3265.10122979949	27778.85986289	16388.1467447213	9144.07971751141	242153.213093643	0	167672.322562559	58140.5034843847
Nov-2061	206402.051587583	26144.2724757679	18141.1815476275	2461.26980549176	26505.4869955005	7337.97615435283	7772.28120867514	146759.523087057	0	142050.508462482	44570.6804248656
Dec-2061	26995245.0408697	2721542.19236748	4800985.97689914	1765338.55854927	3142299.85804212	5625.78171833717	1248621.54160166	0	0	16685466.2543587	5259679.96991621
Jan-2061	3762503.93333088	404562.527627305	750517.488705836	342517.980738899	1465464.08515434	0	416882.645968959	0	0	2636343.92223069	1146350.25400754
Feb-2061	7545284.791659	681881.000082119	823403.26646977	429490.158375974	1708957.01400267	0	467769.392530589	0	0	5601354.58994696	2177164.49238419
Mar-2061	3059099.28345986	282823.908140236	313459.819961659	191397.739026524	1155173.82773746	0	301090.410508938	0	0	2239756.07592306	1080931.20492033
Apr-2061	18851662.0494015	1761456.82055348	2039568.40599524	899471.402356526	2301864.94077537	0	598941.868762866	0	0	11807430.9433749	4572684.0879747
May-2061	9160678.65540311	750225.228406301	555614.987028065	202299.894468876	130164.307010961	0	53473.9684040923	0	0	4831826.30236134	1425704.07722563
Jun-2061	10858840.0667868	711763.646254959	337125.579183739	141111.484294076	66963.2673985621	288627.062071211	28810.1589876171	2189162.88604859	0	3015877.38907594	481333.241058256
Jul-2061	7289871.79802791	529000.698474007	72823.5075818285	62227.9518047725	46557.0458987334	369344.799769092	20020.6391106253	3282521.33304717	0	1609845.26289619	108786.702965054
Aug-2061	2035656.01870785	165279.228966974	26251.5718383563	5631.13083220302	35041.0525701762	364452.815666191	14168.279339765	5168381.20471584	0	707969.302301874	78524.9798412559
Sep-2061	697853.528589787	54134.687526724	11490.8719145285	3392.24964108431	27128.4457067453	31797.8966688623	10386.3370664341	2140243.04501958	0	285096.275579291	58267.5907313385
Oct-2062	564645.46256375	51730.0999300573	28643.5375636774	8446.79248018529	29198.9765621682	37205.5774292784	19187.8492299241	280357.279421067	0	198522.577034493	53144.7868677916
Nov-2062	478751.064865339	45129.1539896983	115109.837251909	11280.9420666181	48569.8930813514	7439.89248982994	38785.7155915242	28536.5739335943	0	258393.819049858	66488.0556142343
Dec-2062	655731.694189671	58467.4146007185	161990.165183337	45920.2819902194	108367.931994325	4300.86935713458	42986.62211487	23994.017266614	0	323648.301834647	106742.249318273
Jan-2062	816891.293427385	75241.3131981865	237589.008361957	76024.2737217079	187022.738429039	2445.99205145094	67833.1367277651	0	0	422542.836382583	199879.025742821
Feb-2062	1812185.87894559	165428.781464942	344885.102328492	156631.599736087	717307.423820676	2445.99205145094	169880.350018548	0	0	1171635.37477594	606541.425978418
Mar-2062	1977510.44209918	163348.568703684	374518.862683245	128833.438041382	607527.582564767	2445.99205145094	194638.204079321	0	0	1247866.89853234	664547.621562692
Apr-2062	4039925.50885868	330092.264218583	372205.990593152	179326.659821547	579911.949097684	2445.99205145094	114615.861881879	78271.7456464303	0	2420451.53557017	919819.013747815
May-2062	9819752.46582756	624677.667079148	611587.743438285	227628.773830728	378224.638238467	28536.5739335943	104225.891654184	2063601.96074078	0	4843550.60264423	1600890.82767233
Jun-2062	11835094.2000947	682983.199268294	445568.855032041	155112.183968715	71546.2095954375	189156.71864554	28700.3608582262	3183050.98962149	0	3417923.17166505	917440.213848625
Jul-2062	7581362.20237962	679631.708721864	243922.788504504	128330.049888573	45822.9401807179	271505.117711055	16225.9673167265	2626180.1325745	0	1751166.79202712	190189.836459038
Aug-2062	2277962.66877653	230975.776546311	49098.5633064984	28548.7646560781	36316.8540692686	280473.755233041	12703.7875105834	2553615.70171478	0	663193.551739078	86290.4057517125
Sep-2062	540263.453905459	44870.9915814094	16911.7108059817	4022.08974732902	27895.7400062863	85854.321005928	9420.25624456672	846313.249802026	0	227600.638238467	64829.74869955
Oct-2063	274529.371621449	31686.0691326841	9314.69639555199	2826.3254452112	23275.0757276715	2445.99205145094	5884.13586410192	205463.332321879	0	156583.151061739	53765.4555864838
Nov-2063	196760.030604819	22433.8435382433	15457.1316760443	2261.91323160044	22516.8875737299	22013.9284630585	6270.32745004205	0	0	142161.710109388	41876.2986744897
